100
3 3
12 34 66893
28 43 28951
1 50 2026
25 33 46972
6 50 96192
22 24 28800
3 9 77849
6 38 143
37 39 96177
23 45 56091
8 26 33928
2 50 41091
10 47 68657
23 24 53637
8 33 48348
8 38 90562
2 27 77904
22 40 65453
10 48 84927
21 38 31247
33 39 96429
12 48 14723
14 32 27275
11 20 30477
7 19 61862
11 32 86373
15 21 85000
4 27 69566
2 21 54068
24 49 93943
15 44 74567
17 42 34973
32 44 84534
7 28 84963
2 12 18746
10 31 48658
31 44 59616
21 23 47337
9 41 81128
29 40 81226
3 38 69529
17 28 72106
21 46 17463
6 45 92693
25 35 72042
19 40 32382
40 50 6888
10 26 37346
11 47 99874
18 20 38035
15 34 90808
31 45 24974
5 13 44705
5 37 62116
2 35 91562
9 10 12162
17 24 67782
11 12 64663
1 10 12014
19 22 42175
14 33 16225
25 30 31483
14 17 14674
5 18 70943
11 40 72512
12 30 71554
18 36 24936
28 46 77777
7 16 75825
11 37 40617
6 10 25359
13 20 88205
39 43 7972
39 48 22813
1 45 23120
11 25 94098
10 28 49224
7 11 1497
17 18 81358
18 22 89613
34 38 1470
4 46 96077
8 28 35520
1 13 68522
16 22 22968
26 46 18193
35 49 43980
7 43 58023
16 40 77505
38 45 28488
7 14 49452
19 26 55835
17 29 13222
1 39 59595
6 31 35954
12 47 7685
5 20 40513
1 20 59310
2 7 3551
20 46 83691
6 18 62501
1 17 11588
40 46 3257
32 47 96877
10 11 19093
13 34 96205
17 46 38416
8 18 25140
26 34 15303
16 50 40044
6 34 26001
8 42 21087
5 40 8033
30 46 40384
4 15 81757
10 19 32197
2 42 91050
15 48 58162
3 11 83266
12 49 70229
4 45 48266
11 39 67252
5 35 95053
35 38 68614
38 48 29407
22 38 80045
34 50 15036
11 21 29222
3 35 63300
24 32 91523
15 28 43529
22 25 39804
3 37 82609
7 30 41478
12 31 66518
4 16 40372
6 33 16812
6 13 18782
21 31 24078
8 39 89969
5 7 11562
9 20 16667
21 24 11252
20 31 40079
7 40 81107
36 47 46435
19 39 13784
6 40 25678
13 26 76075
10 49 90058
17 40 66632
35 47 83256
27 31 35494
11 23 66592
33 50 61687
30 47 63601
24 43 46647
11 30 2804
20 40 50231
10 40 2416
27 36 54377
25 45 82536
1 44 5306
11 38 88507
36 44 36400
27 38 67154
16 31 58829
19 38 44767
1 9 91966
15 35 89424
12 27 28201
11 35 32507
3 24 46455
21 50 24495
13 49 47104
21 33 0
35 50 62685
1 23 10582
23 34 11584
13 28 8657
2 23 44745
15 40 79698
34 46 27525
30 39 4383
6 49 4187
12 26 74144
32 36 95752
1 6 54844
15 36 26915
6 21 66934
28 29 42070
21 41 4082
11 19 76507
35 36 87005
30 42 52234
18 45 35599
19 29 76583
31 47 9852
18 47 54449
19 33 79617
12 39 18054
43 49 59375
6 25 15447
8 43 8452
24 50 69554
34 42 78572
23 27 73192
15 50 50002
41 45 87928
21 37 14502
16 44 92339
24 47 39687
43 48 72289
33 43 94311
8 35 31100
11 15 1379
14 41 40939
5 14 77042
31 32 95128
18 34 4246
27 41 55559
3 27 41342
9 47 53366
9 42 35643
25 46 47463
5 31 81335
5 45 62237
30 45 88755
30 50 78539
42 49 65699
11 46 10737
15 19 94191
15 37 94546
10 27 59526
13 29 66973
10 15 48252
11 49 18584
40 47 22978
37 43 76083
4 31 31447
12 18 69839
10 14 83643
21 28 16429
15 49 77737
24 46 39084
21 49 78884
14 42 38858
12 37 81941
7 29 83863
4 19 24541
6 7 98849
14 29 54743
1 22 88162
10 29 33818
22 50 63930
11 36 74968
10 12 13013
20 50 32588
13 35 54307
46 47 37402
28 39 38002
27 50 44943
10 42 28323
10 36 24449
29 33 39732
31 41 67017
32 39 93103
6 15 16025
23 42 16251
4 36 94555
25 42 57813
13 16 24855
38 46 49850
2 20 40716
5 42 48508
24 29 13543
6 41 30531
17 45 31589
18 39 72497
18 30 22198
24 42 51885
12 19 92754
11 22 37281
16 34 92975
32 50 8640
14 26 12197
28 36 46122
17 32 17584
43 46 56615
19 46 83241
18 48 28251
37 46 7731
13 33 11456
11 42 47047
33 44 94651
3 26 53718
10 17 80985
21 40 43211
16 41 3558
1 30 77839
9 37 45052
29 44 36427
8 36 24545
14 40 26439
11 14 11349
12 32 68393
29 36 38896
30 36 20837
6 28 29341
19 28 30864
6 46 90839
3 13 6802
16 26 82621
8 27 55653
28 33 83608
20 45 23298
30 35 69091
3 20 85226
4 32 75054
9 29 59562
2 46 40440
19 49 77290
7 39 87497
7 13 90373
9 30 22175
30 33 47642
9 36 44266
24 25 58215
22 33 80652
5 17 97616
4 6 27618
7 9 91655
5 24 79695
9 12 33971
12 16 51198
15 30 39595
16 18 82519
37 45 41609
17 21 97045
3 15 25995
14 45 75612
20 38 86986
1 16 62781
1 34 88976
19 20 50267
6 12 78694
13 14 32857
30 49 27412
2 33 11858
6 26 82919
47 49 32578
2 43 34268
26 49 85994
12 28 84831
4 21 47870
6 36 48486
26 31 99751
14 46 5850
27 40 48503
45 50 48748
44 46 93645
34 47 47079
16 39 47486
15 24 65399
14 23 99343
6 19 68829
25 49 75106
12 44 22481
16 24 53200
28 50 93428
8 15 46436
13 36 66435
14 43 12826
13 39 10379
15 25 34401
23 43 53098
34 39 31722
13 50 58370
13 25 23700
9 27 78393
15 22 23271
19 43 1808
9 28 12394
7 45 35394
15 45 12964
9 14 71219
22 32 97184
37 41 1564
15 33 21979
8 17 6833
9 46 50757
18 31 2826
12 13 74628
1 7 29374
7 49 21299
2 34 95551
24 37 50066
20 36 69998
42 48 23201
38 47 45030
30 43 36253
5 46 67673
19 47 59478
50 405
18 19 76844
9 46 51394
5 50 64701
18 26 62013
8 32 5070
12 22 63421
23 30 81187
14 19 54872
32 49 56732
39 47 35091
29 49 21968
13 16 31164
32 38 87078
19 35 24192
31 41 69705
16 38 7843
20 24 44733
6 14 79550
9 36 90837
25 28 69398
44 46 23139
6 27 86043
9 40 3777
30 48 45143
4 26 75509
3 35 19449
38 45 99841
3 4 64045
8 26 57028
28 34 4482
17 28 27593
7 18 99747
4 38 3124
11 46 18373
19 30 11384
34 45 73810
1 36 23567
19 40 93911
29 34 49277
2 49 37036
2 47 79293
9 26 60512
11 44 93699
30 50 44759
36 37 96142
13 26 89647
31 43 65635
5 37 65764
9 33 1078
19 29 95301
22 40 6421
19 37 25907
20 45 34903
7 30 59414
13 44 40095
17 32 15102
19 39 34275
20 27 17335
4 5 94598
4 25 67112
22 26 10152
6 42 39893
36 38 14677
16 39 38205
38 43 78909
24 43 66028
29 33 39021
7 39 91936
8 17 19963
17 33 36025
2 12 51753
6 38 30679
1 4 47108
2 33 25613
7 21 62098
13 24 2096
23 29 97695
15 32 4241
21 31 16446
17 21 88041
7 46 16430
22 50 33342
21 22 92850
44 45 80449
27 34 46519
24 44 38310
27 28 86555
18 32 59781
6 10 19737
30 42 72576
14 30 38480
27 36 10272
28 43 64278
37 42 39736
15 20 10233
6 35 4181
17 37 56527
30 34 76231
15 46 1837
7 22 58845
9 12 78452
14 48 93631
23 41 33556
4 43 26305
8 15 33419
18 28 56729
14 24 14741
7 33 61093
14 26 38846
8 47 19727
11 13 77803
8 36 65638
3 49 52030
29 32 3082
28 33 44800
9 11 47579
1 24 50241
33 37 55963
20 50 81972
27 30 11100
1 19 11091
1 22 34548
1 38 26143
22 45 32578
43 50 53651
13 46 70517
3 27 58945
35 37 46927
18 48 11747
5 48 28371
10 16 97165
10 37 46253
16 50 57272
20 38 25335
34 37 65105
12 14 89260
19 47 88275
5 18 54262
17 22 31512
10 18 76178
13 22 40955
3 39 61668
15 36 62470
23 38 3285
3 43 11695
12 25 92890
13 15 33372
17 31 44938
27 35 95534
10 33 86433
18 23 71605
14 40 14724
39 45 98507
21 38 78918
33 45 77747
26 50 56280
44 49 34636
4 27 10456
26 28 99072
6 39 61783
4 48 13947
18 22 3988
21 30 30674
1 40 47047
9 31 1132
14 25 8956
15 43 5625
7 34 20363
13 45 54883
6 21 87737
11 29 63916
10 45 66331
14 23 70301
11 26 18883
18 38 76504
41 44 34498
20 23 13417
17 40 55099
31 47 51467
15 40 71108
14 44 14767
16 22 55344
39 50 68667
12 31 88018
35 39 62084
2 19 5114
16 24 11758
33 42 47166
11 42 88606
4 39 30729
17 34 62265
33 50 49365
18 40 65810
8 33 63905
9 42 59683
5 8 81903
12 49 8428
1 44 55921
16 35 92422
6 47 11388
14 22 2700
25 45 52440
1 41 59913
36 42 27765
40 48 45292
16 23 5416
22 46 18882
14 38 36572
29 36 63847
25 42 85925
10 48 76502
9 32 14599
9 39 13088
6 44 44905
15 42 60611
34 43 93575
40 43 83504
4 42 44392
44 47 6128
6 41 38508
8 43 17965
7 19 67509
10 49 46925
2 48 84367
1 3 55373
13 34 55312
5 29 31919
4 18 34603
13 33 28586
1 6 7452
14 15 52332
1 28 97292
9 47 20496
17 27 5807
18 47 1059
3 18 52156
1 15 71488
13 37 17640
19 28 33457
25 27 93158
33 47 89844
15 45 83984
18 21 94943
11 27 97154
48 50 54873
45 49 8541
44 50 37352
5 39 80254
20 48 82253
5 31 26919
17 18 28081
41 50 76059
24 28 72341
6 7 46612
2 40 48458
5 14 59745
21 29 80411
1 37 82727
36 45 82823
1 33 8823
3 45 65092
11 40 47291
18 35 6108
2 41 16527
26 46 65510
5 10 35586
11 28 77910
45 48 23152
21 24 33702
2 15 20927
21 45 45318
5 16 4266
11 22 74834
33 34 13083
10 22 26356
30 37 76017
16 19 97475
9 10 20858
10 24 1859
15 23 21570
34 50 32545
13 40 99699
14 42 56923
13 21 62580
14 17 4399
2 38 96195
13 28 77533
14 33 85333
25 37 93504
4 40 16049
23 44 95856
7 20 38178
24 33 41019
15 16 96386
1 5 43571
7 9 93365
18 45 41456
35 50 63710
4 8 23638
27 31 38028
8 13 26958
3 20 95862
7 14 75371
33 43 16092
16 43 68343
12 34 39321
16 42 77634
13 23 654
12 17 5832
36 40 87339
43 46 58795
24 42 46709
34 41 19816
8 29 97220
22 42 42732
2 7 87414
41 47 13911
5 23 41390
5 46 41419
10 25 69799
20 44 19903
12 42 92981
11 35 19547
6 24 64380
11 17 89710
1 48 38454
25 33 70561
3 46 90047
26 49 76805
5 40 47491
37 38 22253
3 25 98510
5 11 43869
8 9 49368
20 28 50089
2 21 50590
24 25 35663
28 29 20417
11 39 223
7 17 59684
19 20 38001
21 35 36973
21 41 16774
13 19 0
12 27 21218
4 12 44796
9 21 24842
2 34 60537
12 13 33810
16 48 35278
2 29 89950
9 28 15330
31 50 95399
9 45 98206
23 45 4912
28 32 80874
30 47 39879
34 40 30248
16 25 62474
6 34 23213
2 20 78872
15 34 96949
29 46 80187
4 44 80756
7 11 6050
11 43 27233
4 14 68888
5 32 11044
6 26 22814
10 36 46170
16 44 91415
13 25 62649
26 44 51072
10 15 39485
10 35 58248
20 30 65205
23 35 4604
20 40 26423
17 47 71444
32 41 8748
18 49 69320
10 21 2068
18 33 53618
40 47 65973
32 42 43314
36 41 7035
24 38 88223
21 49 18491
5 41 12635
23 39 77832
20 37 3266
22 34 27436
6 36 19712
16 32 50539
23 34 65217
3 29 53654
17 36 73226
25 26 86342
28 40 10845
6 37 8930
32 35 56567
4 37 79087
3 26 11026
25 46 49976
5 25 35273
50 191
4 33 32478
16 18 54938
5 46 4879
27 29 60705
18 43 16746
26 40 73393
37 39 53946
40 48 85511
30 36 38719
42 43 90
2 28 67280
30 39 96123
15 28 87149
20 44 40270
26 28 32203
12 34 8038
11 39 86412
1 31 13697
22 44 61743
31 36 48812
1 16 44181
31 34 43369
17 25 46288
18 22 20666
8 20 59476
5 32 69353
14 26 15653
7 33 34650
9 25 24290
2 47 87491
15 50 54810
27 45 4033
14 19 30215
33 47 3123
12 18 67369
8 36 23763
10 23 55635
19 26 44827
11 46 60503
38 45 29677
20 42 74037
11 38 64631
35 49 53043
16 48 80278
3 31 59574
7 41 75931
5 8 37556
2 34 8043
22 49 9979
16 35 70333
21 39 47763
18 35 31252
24 50 56404
34 49 31022
31 50 54267
19 44 45245
2 5 5676
4 32 68960
5 28 22024
9 30 88884
19 38 51858
19 30 48744
25 44 6412
16 20 81831
26 42 58431
20 38 77433
8 15 32961
11 21 10888
35 48 12933
20 33 83005
2 11 22542
16 46 54344
23 42 13315
15 33 68641
6 40 43719
8 28 77872
22 27 20970
14 15 92791
9 48 32158
27 47 14371
4 20 35874
30 41 79966
8 42 32024
5 21 33391
22 31 21317
4 7 94012
5 6 55051
5 39 54557
6 26 84752
15 37 97958
15 45 50790
15 46 39474
15 26 1784
35 36 94323
1 42 63840
29 32 75382
37 49 31335
24 44 27966
17 47 15297
14 39 2186
41 49 44991
22 30 72260
4 38 68284
20 27 33206
11 37 43128
19 40 57500
18 31 90499
20 30 99577
2 24 37925
26 33 15032
4 47 42369
11 24 11868
10 24 39302
24 49 1447
13 24 19656
7 38 26551
3 5 79520
23 48 42639
32 41 70120
8 39 57200
28 29 65320
32 48 13329
18 48 65738
2 36 55088
8 34 0
16 44 67299
13 27 56051
22 45 86127
49 50 40203
35 46 64397
25 45 28349
3 35 24342
10 34 75477
22 40 17809
5 37 41705
1 4 51963
5 9 18207
27 36 94715
15 34 90657
24 38 13140
1 12 14792
11 31 52566
4 41 44316
13 30 81934
13 46 38507
19 24 84761
24 34 86663
2 33 90652
26 34 99446
22 46 34950
2 23 84140
16 45 6949
23 28 21363
3 36 85352
9 50 58779
13 50 82293
13 14 62460
14 36 84895
7 28 38740
26 43 60834
32 49 91812
2 44 16004
24 36 61242
28 45 7293
18 44 87714
31 37 98349
20 39 20620
32 46 78784
9 29 53324
41 48 27267
4 43 64720
12 16 51799
6 23 89800
27 30 82574
24 48 84308
35 39 99599
11 49 27756
7 48 34536
15 48 17889
19 32 84105
23 44 69220
22 38 42703
7 25 48090
35 40 67150
15 35 63239
1 41 4321
9 28 80139
12 21 63536
11 26 38795
7 26 26644
20 41 71824
50 847
25 40 68745
32 35 17228
30 49 49213
20 30 38620
34 48 41671
14 35 169
15 27 37697
21 48 62441
31 40 84505
4 20 99328
12 23 76438
22 42 68678
35 49 98522
23 48 1078
2 13 11736
22 27 21996
1 7 23992
31 43 61679
2 15 52081
14 32 87982
5 39 29570
21 26 2724
32 43 72330
7 25 95152
12 32 22984
33 41 35465
27 42 43954
15 33 12687
37 43 76437
22 39 42338
15 26 32870
4 18 47423
16 24 33261
7 42 54890
11 26 24351
16 40 57300
4 12 62257
6 46 61219
18 35 36409
20 39 58852
2 7 31121
19 29 89406
9 13 44566
2 8 79205
19 25 77951
30 50 76107
29 45 92320
15 35 81177
1 2 9195
5 14 56522
8 21 11300
16 17 34172
10 48 75442
19 27 42812
13 22 60116
9 33 72384
20 45 40953
18 28 73814
26 41 87342
2 39 22106
11 30 16461
36 49 80605
9 50 37246
38 39 34113
11 27 90541
25 26 81660
16 37 38452
13 16 84478
16 39 83803
9 42 76704
6 41 51019
41 46 20401
3 18 74276
7 47 79010
39 41 76556
18 25 94527
8 24 52027
29 37 66364
12 33 97722
4 42 25577
8 44 46034
6 14 44606
22 32 91475
10 45 71061
27 30 4230
1 26 92908
20 40 39803
45 46 2785
32 41 1575
13 35 44037
12 40 27412
40 43 87490
16 35 55475
32 44 37599
45 47 24198
5 18 698
26 42 81716
19 23 16359
30 31 74360
20 23 573
6 37 54768
1 16 49624
46 48 83351
33 44 16173
12 44 34991
4 15 17371
4 48 57875
12 47 92894
7 10 66695
36 40 75045
26 34 57818
41 48 95521
11 38 77241
15 41 33763
10 18 70990
2 18 5619
11 47 3287
32 39 27985
19 45 99139
1 40 24864
17 48 64899
33 35 25154
48 50 91605
16 47 38637
4 11 89114
1 10 70924
2 42 45278
1 27 76978
3 30 72873
34 40 18722
10 43 52764
7 26 33699
6 42 78037
37 40 45442
5 6 90583
27 50 75090
41 45 26396
1 33 17675
15 40 83441
6 47 11183
28 41 23186
12 31 63355
3 7 5649
13 31 75070
3 31 36322
5 47 88811
6 15 483
9 31 86115
17 33 44898
34 43 43124
33 36 37931
32 37 6518
24 28 71707
35 41 56530
4 24 98387
13 20 54791
4 10 25355
26 48 69095
2 25 16288
3 48 95945
9 41 18416
12 26 21908
3 22 27771
10 40 10166
12 41 31029
29 36 28635
22 40 8040
13 49 67942
10 27 47622
2 30 16577
5 11 92503
28 42 88563
1 14 34573
27 38 47380
16 49 55949
10 15 20059
31 46 19501
25 43 59258
14 23 34459
13 19 56857
34 42 4921
3 47 21102
5 20 62552
10 33 7219
5 12 96892
23 33 18781
16 43 49580
22 28 23157
21 44 22991
18 41 26186
7 24 34018
2 31 70321
40 48 17020
17 32 3210
5 33 69905
19 24 73443
1 34 58935
21 32 2856
19 31 30739
12 18 9330
3 41 46965
24 45 49019
8 17 12165
8 16 53211
1 12 95391
23 40 20961
42 48 14534
1 50 63834
34 45 59588
12 19 20412
33 45 74250
8 20 55140
21 50 50914
2 50 4934
19 44 66463
30 41 18145
2 43 79367
8 11 57116
47 50 32535
6 13 6993
37 45 51772
19 36 3459
16 45 97492
5 24 14273
14 17 68885
9 30 97228
3 21 98731
14 48 3996
16 32 18120
12 29 16476
28 45 96768
8 33 30793
24 29 10968
6 39 60431
21 29 95693
22 44 43517
38 49 14740
3 29 93879
12 35 58094
1 15 44533
2 48 8520
24 32 72501
18 32 55275
27 29 97871
11 32 28574
20 34 59124
34 35 80133
21 45 40971
9 29 93530
30 37 39685
6 16 45174
8 37 85766
20 28 62176
6 31 22304
38 41 26497
28 48 8474
2 5 85652
25 32 5261
34 38 17193
28 35 13968
34 50 85330
21 23 72075
2 26 49490
2 37 68631
19 26 4600
23 39 57762
1 24 22423
5 27 24067
25 31 60567
18 33 64021
33 42 18370
7 37 96958
1 23 35904
15 23 25597
9 18 85779
21 35 26684
16 30 82156
27 43 50683
8 29 32009
10 41 79867
16 41 61844
7 27 91620
3 23 37059
20 22 47035
1 32 12878
29 42 83721
8 22 84725
31 47 89795
22 34 26463
15 18 36300
24 26 75513
11 39 32108
5 10 39606
26 50 27911
1 30 74100
32 42 93258
2 23 26791
17 35 16562
14 15 9556
8 28 56840
19 28 75004
12 49 4298
38 45 11662
2 46 27838
39 45 94648
1 28 17440
26 31 97911
46 49 55613
23 38 552
30 44 21932
42 49 5145
1 41 60346
17 38 51260
29 41 21558
33 37 37699
32 33 98551
2 40 64910
20 41 82687
5 36 3181
8 43 70361
23 28 31893
22 38 34310
12 36 82996
6 32 3663
27 45 80680
15 16 17320
7 30 76759
9 28 33816
41 43 55820
13 34 90233
41 44 30617
6 26 99057
16 42 23545
6 19 49108
5 48 18430
18 21 70062
17 39 70881
21 49 23032
8 47 14024
18 47 94261
15 36 75859
2 12 25374
27 46 54271
46 47 81201
33 50 62607
19 22 0
5 28 40145
4 41 83427
29 35 86365
14 20 75056
7 45 51720
30 36 65219
27 44 33622
4 22 26344
17 34 95253
39 42 91249
36 46 15658
17 40 41956
18 37 15378
24 41 92386
17 27 20655
19 42 23118
25 48 23733
36 38 77938
39 43 99985
3 26 58117
23 25 66551
19 21 1516
6 12 22193
1 25 11872
8 30 25276
4 33 35240
1 9 66256
23 30 35594
37 46 84324
28 36 887
7 19 83528
17 31 23599
21 38 40696
39 50 53267
28 37 85047
44 49 49201
37 41 37821
3 15 58741
37 49 20180
9 48 1451
15 49 57481
1 39 31933
18 30 15137
22 31 90147
23 45 21020
33 49 13821
4 49 91822
8 50 38093
15 25 83553
11 13 50927
35 40 25943
15 38 53904
5 22 19288
17 46 68802
2 10 58870
27 49 7316
18 29 32538
28 31 46079
7 35 99011
3 24 43163
6 17 99103
7 9 15065
22 41 91962
3 42 4038
2 16 34795
31 44 42256
11 29 75179
20 43 202
30 48 37061
19 35 52135
4 47 53260
24 44 29009
27 48 31261
20 42 31417
31 34 25788
38 47 28341
19 32 85442
22 30 73776
7 41 10298
25 45 1560
24 36 44384
11 35 81197
31 48 81208
11 24 88941
26 39 87333
38 48 25448
27 41 44421
10 47 99120
26 28 97386
7 18 68538
35 48 25089
10 49 65924
9 39 1679
8 32 91437
25 39 41987
8 45 21595
29 33 35902
6 25 18325
7 17 44886
10 23 23013
43 49 59318
31 32 20933
20 49 47746
45 48 975
5 35 82766
15 50 72021
9 21 11053
13 40 95158
17 23 17580
8 15 6713
2 11 13316
24 27 83083
12 48 87448
27 35 99209
42 44 87192
36 43 26243
28 40 94881
33 47 24478
6 50 13259
4 7 48219
30 32 3670
14 26 2942
10 28 79223
15 24 35277
1 20 2324
4 46 2627
6 35 46081
11 15 66642
24 49 31462
4 28 86079
14 28 85035
15 22 34615
1 8 47460
17 43 6378
11 23 7322
28 49 20452
10 36 85957
19 43 24355
25 42 58046
8 35 72556
3 17 40531
17 50 70407
23 41 56378
7 15 34290
19 41 43273
20 46 50309
29 31 89399
4 40 85633
36 41 22608
29 44 69871
11 19 80640
35 45 74291
44 47 31783
14 38 93021
32 38 29356
10 42 92648
2 41 86619
28 33 59823
19 46 5411
22 37 20497
8 9 6566
18 23 32250
17 36 5305
25 38 7874
22 48 30061
14 27 92131
18 27 27432
16 44 71660
3 8 64643
36 48 60456
33 34 95616
38 40 98846
11 12 52023
2 21 18823
10 13 90521
10 16 76611
17 49 61177
8 31 31885
42 47 96803
14 42 55043
39 40 68875
45 50 15063
11 50 75728
39 46 91686
6 22 27675
26 45 11962
7 38 30445
21 37 75221
4 26 15884
10 21 64703
18 31 27626
3 19 53923
21 28 59293
38 44 95465
12 27 63409
13 33 12482
11 17 6104
13 43 94529
8 40 53674
12 20 49538
15 20 74622
6 24 14557
22 25 64147
1 3 63967
30 43 78461
37 44 27060
5 34 43640
10 44 34582
1 19 62969
10 12 51518
10 37 52878
22 43 63378
20 47 93791
8 12 18181
13 14 66665
9 40 47358
9 34 99703
28 32 21600
3 36 59382
26 32 44262
43 47 78709
35 42 24225
4 36 2123
2 27 61769
17 22 65554
24 42 63920
9 35 36666
11 16 62906
6 7 8473
15 46 63407
19 40 26901
10 35 74630
1 48 10967
11 20 40236
27 33 62893
1 43 15674
15 30 79831
24 39 43756
34 46 61486
4 9 77719
9 38 40151
6 48 39740
2 33 1283
4 5 90416
6 36 3839
5 17 74912
49 50 99359
15 39 89384
3 28 23028
12 39 54130
15 43 72580
3 27 71495
38 50 2089
41 49 86230
2 4 22777
5 23 91099
33 46 44857
37 47 31268
43 48 87238
8 38 68655
17 28 40673
20 29 2001
16 33 8577
33 40 22336
18 45 81897
40 49 4960
1 38 85388
16 22 90432
45 49 72835
19 38 25905
1 11 52389
20 32 30482
6 9 47400
9 22 4033
2 20 6759
14 44 9895
26 47 45747
5 43 26452
27 47 7693
18 42 20793
35 44 43730
11 43 27976
35 46 15985
26 33 57719
27 31 96325
40 47 3815
32 40 15100
42 43 50531
14 37 81320
30 40 4362
33 48 6312
37 38 85119
10 19 97653
31 41 59375
15 47 65057
3 13 48865
16 23 69674
5 9 58316
12 30 20265
35 47 79210
39 48 40792
9 10 68197
7 33 19934
7 44 86332
31 45 19145
14 21 5720
2 19 4369
1 6 44110
26 30 84813
12 34 57789
7 32 61401
17 47 2806
3 50 5102
10 31 27533
14 49 97735
36 37 77377
16 20 35828
14 25 3444
22 35 98679
37 48 77837
22 29 13477
17 24 58313
36 45 18413
11 49 68082
20 26 82108
5 32 86913
9 36 73059
27 37 30919
13 45 8198
24 43 23399
9 45 6207
30 38 2808
5 31 87468
5 16 46360
13 44 79611
31 33 47634
26 49 32949
7 12 61921
47 49 98302
22 49 40355
21 25 97170
34 37 69242
22 47 27045
7 22 90438
4 6 93475
5 42 15162
29 32 68093
16 27 67320
28 34 91966
3 46 11203
9 44 53426
31 35 23858
11 46 6106
18 24 64476
8 25 912
2 3 19046
29 48 5521
5 25 20825
2 28 51213
9 43 58327
9 46 52529
41 50 73670
18 38 27355
10 11 65560
26 29 35724
14 19 39269
21 36 59797
19 39 44190
17 37 72191
44 46 29389
37 50 11244
23 32 78472
6 34 28598
13 50 37844
7 48 80051
30 45 82371
11 18 51836
35 37 5583
8 19 90617
6 18 4191
11 40 9726
14 16 12713
2 9 37927
28 50 49421
27 36 44633
33 39 293
20 44 55080
14 30 5732
2 38 68344
13 39 63731
26 35 81930
43 44 12042
21 34 53504
15 28 80882
7 16 36905
12 16 79720
1 22 57287
4 30 37507
39 47 65199
11 42 95059
25 47 41085
18 36 21154
2 6 26146
2 45 23187
29 49 59232
36 44 86864
8 14 68834
10 24 1245
7 20 56269
3 10 15955
31 39 51986
30 42 77761
7 43 57727
48 49 66706
40 42 17970
3 44 84269
35 39 34774
20 48 59507
27 40 9834
20 25 65063
23 31 80022
20 50 69683
13 41 79917
32 47 31686
14 24 17070
5 29 95725
11 28 11541
4 21 69873
5 15 37838
34 44 23202
21 31 75140
32 49 16451
19 49 87293
14 50 88374
4 31 29188
17 41 83906
13 42 11887
1 45 81371
16 48 5686
9 26 50818
7 50 90411
13 37 77483
1 21 50542
12 50 55872
6 40 385
7 13 94253
9 14 4317
7 31 73783
11 44 69413
13 32 6869
7 8 72024
13 29 28990
18 49 22093
24 30 21058
31 37 86748
34 41 98309
43 45 3830
4 44 19837
7 23 71103
29 40 71160
25 29 72968
18 40 28630
4 27 93349
13 23 86930
8 49 42141
13 21 74385
8 26 46624
18 48 51914
20 24 11711
5 46 66442
12 38 97910
37 42 77663
4 37 84046
39 49 98449
11 37 64016
23 29 17435
3 32 71694
12 14 12703
29 39 922
16 31 95881
3 34 48906
29 34 34371
24 48 68495
34 49 99984
8 48 93078
17 18 61130
6 44 43737
7 28 4741
18 44 95536
13 24 12962
23 37 21273
9 47 6998
2 17 23619
21 33 10153
30 47 68992
24 47 37872
21 43 7050
8 42 37072
13 28 91515
22 33 63572
24 38 1840
50 335
15 45 95736
1 12 94912
4 6 9322
18 47 26802
20 40 22037
43 46 81203
20 43 30889
14 45 61525
3 45 56953
35 49 10861
19 44 1882
6 46 59168
25 48 29441
18 41 1264
24 40 38563
36 41 86909
14 32 17678
2 45 96462
19 27 46012
24 35 42785
7 47 82158
23 48 74200
15 16 94546
32 43 4197
5 42 11960
11 18 64588
35 37 83064
12 47 96455
16 40 96854
6 35 31405
9 44 78014
34 44 29100
14 28 83232
20 30 89086
16 20 16801
32 41 94406
1 10 63140
13 23 54588
33 50 10205
26 50 88154
19 39 92714
17 21 7981
17 37 66946
13 24 13190
1 15 52198
17 39 78047
1 24 64988
28 32 20597
25 49 46983
20 35 42294
4 34 58336
2 6 32855
2 33 56377
21 37 96604
18 48 18311
27 35 59247
4 37 56455
40 41 75435
